source	target	type
227476131	amor	Undirected
624226506	amorcito	Undirected
2579133014	amorcito	Undirected
226932303	amorcito	Undirected
3878575115	amores	Undirected
1403892384	amores	Undirected
167651102	amores	Undirected
191093378	amores	Undirected
2939078896	amores	Undirected
3389996355	amores	Undirected
198946201	amores	Undirected
152127144	amores	Undirected
1470922604	amorosa	Undirected
307053699	amorr	Undirected
805686648	amorsi-to-ito	Undirected
608620925	amorsito	Undirected
180217114	amort	Undirected
260268494	amount	Undirected
278964400	ampliacion	Undirected
263418736	ampliacion	Undirected
200468038	ampliación	Undirected
410861950	amr	Undirected
42118566	amx	Undirected
42118566	amx	Undirected
2858061076	amy	Undirected
91282238	amy	Undirected
572643946	amándote	Undirected
2254145198	amém	Undirected
4928013196	amém	Undirected
123422195	amén	Undirected
139540219	amén	Undirected
410861950	amén	Undirected
284151262	amén	Undirected
90475043	américa	Undirected
448504136	américa	Undirected
117592799	américa	Undirected
231921150	américas	Undirected
17916058	ana	Undirected
17916058	ana	Undirected
17916058	ana	Undirected
17916058	ana	Undirected
17916058	ana	Undirected
17916058	ana	Undirected
2192612209	ana	Undirected
1094301498	anagracep	Undirected
126710787	anais	Undirected
2696424289	anamnesis	Undirected
216030481	anapoima	Undirected
495473556	anapoima	Undirected
885525002	anaranjado	Undirected
2696424289	anathema	Undirected
1218805825	ancha	Undirected
619294138	anciana	Undirected
2176418807	ancioso	Undirected
2192612209	anda	Undirected
107598401	andaba	Undirected
167636848	andam	Undirected
2840847243	andante	Undirected
4144760902	andanzas	Undirected
219019821	andas	Undirected
232458213	andas	Undirected
87999425	andas	Undirected
1195614883	andas	Undirected
359534949	andas	Undirected
51541617	andas	Undirected
268582887	andas	Undirected
578524194	andemos	Undirected
711695599998005248	ando	Undirected
2192612209	ando	Undirected
353877891	ando	Undirected
353877891	ando	Undirected
718649471	ando	Undirected
721122190146596865	ando	Undirected
190765500	ando	Undirected
77077497	ando	Undirected
396117650	andrealandia	Undirected
60119896	andreita	Undirected
1604363233	andres	Undirected
1182074978	android	Undirected
145394188	android	Undirected
410861950	andrés	Undirected
410861950	andrés	Undirected
410861950	andrés	Undirected
410861950	andrés	Undirected
410861950	andrés	Undirected
360657556	andrés	Undirected
49723053	andrés	Undirected
194400022	andy	Undirected
897750158	angel	Undirected
277777156	angelica	Undirected
4554116175	angelito	Undirected
4190958729	angelito	Undirected
1232362165	angelitos	Undirected
1920381474	angely	Undirected
2924003669	angeu	Undirected
1383349206	angie	Undirected
1063038325	angustia	Undirected
139296691	angustias	Undirected
162167203	anhelo	Undirected
1184276251	anhelo	Undirected
145014712	anhelo	Undirected
178501569	anillo	Undirected
334754869	animal	Undirected
268563415	animal	Undirected
188885751	animal	Undirected
721099368573636608	animal	Undirected
721099368573636608	animal	Undirected
2885249943	animal	Undirected
204169940	animales	Undirected
206818387	animales	Undirected
2996822488	animarme	Undirected
457117809	animation	Undirected
194811402	animes	Undirected
194811402	animes	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
373637530	anissa	Undirected
167651102	aniston	Undirected
2671098944	anitta	Undirected
2671098944	anitta	Undirected
2671098944	anittalizou	Undirected
2593776893	aniversario	Undirected
2199823890	anjo	Undirected
339715629	annie	Undirected
75292864	anniversary	Undirected
2305782774	announcement	Undirected
729285654736162816	annoy	Undirected
453702773	anoche	Undirected
98053819	anochecido	Undirected
2305782774	anonymous	Undirected
2400495200	anos	Undirected
1253203170	anos	Undirected
333499339	anos	Undirected
1478536394	anos	Undirected
2696424289	anos	Undirected
2165997138	another	Undirected
20803430	another	Undirected
105651598	another	Undirected
1941624355	ansias	Undirected
339715629	ansiedad	Undirected
339715629	ansiedad	Undirected
1714312448	ant	Undirected
729038346467545089	antartida	Undirected
1114869834	anterior	Undirected
38045676	anterior	Undirected
357587351	anthony	Undirected
197856065	antier	Undirected
458094071	antiestrés	Undirected
47122359	antigua	Undirected
259099239	antiguo	Undirected
180587337	antiguo	Undirected
721099368573636608	antiguo	Undirected
372558812	antioquia	Undirected
374048810	antioquia	Undirected
374048810	antioquia	Undirected
548088329	antioquia	Undirected
559415987	antioquia	Undirected
61732880	antojo	Undirected
130277503	antojo	Undirected
130277503	antojo	Undirected
1650565824	antojos	Undirected
965284226	antologia	Undirected
185459696	antonio	Undirected
1126193143	antonio	Undirected
3362845965	antropólogo	Undirected
3094511686	anuel	Undirected
458460568	anuente	Undirected
458460568	anuente	Undirected
248976340	anybody	Undirected
109512160	anyone	Undirected
230788749	anything	Undirected
110030443	anyway	Undirected
2247649651	anís	Undirected
2400495200	anônimo	Undirected
497902664	aonde	Undirected
194316300	apagaos	Undirected
1311835567	apagarme	Undirected
3198496240	apaixonada	Undirected
353420634	apareces	Undirected
2658377716	apareces	Undirected
366812786	aparecio	Undirected
1894169083	apariencia	Undirected
288966869	aparte	Undirected
202021730	apasionado	Undirected
84467509	apelido	Undirected
2334090014	apellido	Undirected
2334090014	apellido	Undirected
148912523	apertura	Undirected
187397892	apertura	Undirected
263418736	apestosa	Undirected
223211781	aplausos	Undirected
2939078896	aplausos	Undirected
322426922	aplicación	Undirected
147373118	aplicativo	Undirected
611995346	aplico	Undirected
141863818	apocalipsis	Undirected
1075267482	apocaliptico	Undirected
1075267482	apocalíptico	Undirected
1838243006	apodo	Undirected
4766531708	apoio	Undirected
204091381	aponte	Undirected
2254142444	apoya	Undirected
102459186	apoyados	Undirected
3735136395	apoyemos	Undirected
188045070	apoyo	Undirected
30795592	apoyo	Undirected
30795592	apoyo	Undirected
4860690358	apoyo	Undirected
746002153718845441	apoyo	Undirected
2723022979	apoyo	Undirected
322426922	app	Undirected
863300269	app	Undirected
90475043	apparently	Undirected
3362845965	apra	Undirected
3362845965	apra	Undirected
3362845965	apra	Undirected
2914297788	aprecio	Undirected
2192612209	aprendan	Undirected
2557864188	aprendes	Undirected
350950295	apretadita	Undirected
3362845965	apristas	Undirected
3362845965	apristas	Undirected
86581993	aprovecha	Undirected
2933222332	apuesto	Undirected
265193987	apátrida	Undirected
367463372	aquella	Undirected
76034062	aquellas	Undirected
227063269	aquienelpadreenviaráenminombre	Undirected
76413736	aquí	Undirected
188885751	aquí	Undirected
2835601896	ara	Undirected
3161489278	arabian	Undirected
858797131	araganes	Undirected
858797131	aragonés	Undirected
4827701994	aragua	Undirected
4827701994	aragua-maracay	Undirected
370761760	arauca	Undirected
2429141982	araña	Undirected
3348425236	araújo	Undirected
188885751	arca	Undirected
3088887627	arcangel	Undirected
311864397	arcoiris	Undirected
281328786	ardiente	Undirected
281328786	ardiente	Undirected
136717881	ardientes	Undirected
214336834	ardon	Undirected
3642467481	areley31	Undirected
194811402	arem	Undirected
141404112	arena	Undirected
141404112	arena	Undirected
141404112	arena	Undirected
194599556	arena	Undirected
447564364	arena	Undirected
17067484	arena	Undirected
118901460	arepa	Undirected
1177121946	arepa	Undirected
1177121946	arepa	Undirected
2178990775	arepa	Undirected
2443145500	arepitas	Undirected
858800774	arequipe	Undirected
1696906302	aretes	Undirected
1470922604	argentina	Undirected
259099239	argentina	Undirected
215005974	argentina	Undirected
3797275876	argentina	Undirected
206473161	argentina	Undirected
187656959	argentina	Undirected
187656959	argentina	Undirected
187656959	argentina	Undirected
602506633	argue	Undirected
35193358	argumento	Undirected
151728299	argumento	Undirected
11811092	argumentos	Undirected
2420033737	argumentos	Undirected
2463836414	argumentos	Undirected
3874082105	ariana	Undirected
3874082105	ariana	Undirected
3874082105	ariana	Undirected
3874082105	ariana	Undirected
3874082105	ariana	Undirected
3874082105	ariana	Undirected
332309818	ariana	Undirected
739340490554892288	arica	Undirected
149701994	arjona	Undirected
1110634429	arka	Undirected
149254932	arka	Undirected
63563789	arley	Undirected
145501525	arma	Undirected
458460568	arma	Undirected
2939078896	armao	Undirected
619294138	armas	Undirected
145377352	armas	Undirected
145377352	armas	Undirected
95141962	armas	Undirected
2282740447	armenia	Undirected
350366556	armenia	Undirected
2696424289	arms	Undirected
183859821	army	Undirected
2696424289	armênio	Undirected
4594875691	arnulfismo	Undirected
4138898505	arnés	Undirected
721099368573636608	aron	Undirected
448504136	arosemena	Undirected
82490924	around	Undirected
814473102	arquero	Undirected
194694385	arquitecto	Undirected
4594875691	arraijan	Undirected
2183457530	arrancala	Undirected
238003029	arranques	Undirected
328588436	arrebato	Undirected
232971673	arrechante	Undirected
608691343	arrecharme	Undirected
2952312405	arrechas	Undirected
498501888	arrechera	Undirected
498501888	arrechera	Undirected
498501888	arrechera	Undirected
315918406	arrechera	Undirected
265507075	arrechera	Undirected
265507075	arrechera	Undirected
353877891	arrecheras	Undirected
356830564	arrecheras	Undirected
2699396568	arrechitos	Undirected
434665733	arreglandome	Undirected
434665733	arreglarme	Undirected
721099368573636608	arrepentimiento	Undirected
140658894	arrepentirte	Undirected
939934207	arrepientes	Undirected
2249400512	arrepientes	Undirected
811695457	arriba	Undirected
46419865	arrive	Undirected
558222029	arroyo	Undirected
15284940	arroz	Undirected
15284940	arroz	Undirected
15284940	arroz	Undirected
15284940	arroz	Undirected
147254948	arroz	Undirected
577362870	arroz	Undirected
577362870	arroz	Undirected
577362870	arroz	Undirected
2861996363	arroz	Undirected
101940422	arroz	Undirected
503180646	arrugada	Undirected
353877891	arrugado	Undirected
339173600	arruinada	Undirected
801605852	arrunchis	Undirected
265232278	art	Undirected
602506633	art	Undirected
241249305	art	Undirected
1455240200	art	Undirected
1455240200	art187ords	Undirected
318810740	arte	Undirected
356309419	arte	Undirected
102835719	arte	Undirected
348027006	arte	Undirected
264431689	arte	Undirected
368670391	arte	Undirected
368670391	arte	Undirected
466952241	arterial	Undirected
395600034	artes	Undirected
966675986	artista	Undirected
1455240200	arts	Undirected
230788749	artículos	Undirected
3364444121	artístico	Undirected
1470922604	aruba	Undirected
750130885	aruba	Undirected
194599556	aruba	Undirected
273170179	aruba	Undirected
273170179	aruba	Undirected
273170179	arubasummermusicfestival	Undirected
273170179	arubasummermusicfestival	Undirected
2307434274	arveze	Undirected
339413309	arévalo	Undirected
134517037	asas	Undirected
312432586	ascencion	Undirected
2393164219	asco	Undirected
476174864	asco	Undirected
737866815175569409	asco	Undirected
102835719	asco	Undirected
547166771	asco	Undirected
276212538	asco	Undirected
303405376	asco	Undirected
3238247428	asco	Undirected
353877891	asdjlasjfñsldjasfl	Undirected
353877891	asdlkasjdlka	Undirected
237932566	asegurado	Undirected
498501888	asesino	Undirected
276079158	asesino	Undirected
354353208	ash	Undirected
1587302012	ash	Undirected
2178990775	asha	Undirected
194811402	ashagsha	Undirected
729285654736162816	ashamed	Undirected
301187616	ashhhh	Undirected
466125194	ashudín	Undirected
274583629	asido	Undirected
729038346467545089	asiento	Undirected
863300269	asiento	Undirected
863300269	asiento	Undirected
180632310	asignadas	Undirected
383556641	asii	Undirected
291479164	asistente	Undirected
230788749	ask	Undirected
2389187166	ask	Undirected
110030443	asked	Undirected
353877891	askldhakfja	Undirected
809618317	asma	Undirected
180632310	asombro	Undirected
3358089953	asombroso	Undirected
88002260	aspect	Undirected
1087627454	aspecto	Undirected
2242791341	aspera	Undirected
353408833	asperos	Undirected
87999425	asquerosa	Undirected
288966869	asquerosas	Undirected
700803421394354176	asquerosidad	Undirected
127133897	asquito	Undirected
1020341034	asquito	Undirected
1494195732	asshole	Undirected
1664070661	assim	Undirected
2199823890	assim	Undirected
433762102	assisto	Undirected
146942129	astral	Undirected
339715629	astrofísica	Undirected
130277503	astronauta	Undirected
716692642499850242	asu	Undirected
127399472	asustado	Undirected
1218805825	así	Undirected
2939078896	así	Undirected
2939078896	así	Undirected
2939078896	así	Undirected
60119896	ataca	Undirected
2984853747	atacadas	Undirected
536556415	ataques	Undirected
536556415	ataques	Undirected
1862006665	ataques	Undirected
277777156	atarvana	Undirected
270725057	atemporal	Undirected
194811402	atención	Undirected
123020762	atención	Undirected
3364444121	atención	Undirected
429894174	atención	Undirected
3389996355	atención	Undirected
3389996355	atención	Undirected
553791935	atención	Undirected
79348126	atención	Undirected
901273962	atención	Undirected
105028875	atención	Undirected
1935488797	athemay	Undirected
1935488797	athemay	Undirected
2448291019	athemay	Undirected
2448291019	athemay	Undirected
141404112	athemay	Undirected
141404112	athemay	Undirected
341036536	atl	Undirected
747310452	atl	Undirected
130864027	atlantico	Undirected
187363862	atletico	Undirected
187363862	atletico	Undirected
552263809	atorándome	Undirected
93527668	atraparme	Undirected
14217979	atrasados	Undirected
292589886	atrevimiento	Undirected
1253203170	atriz	Undirected
1320836096	att	Undirected
2696424289	atwa	Undirected
2178990775	atún	Undirected
253687499	audi	Undirected
302872962	audiencia	Undirected
302872962	audiencia	Undirected
3348425236	audiencia	Undirected
353877891	audifonos	Undirected
289679934	audifonos	Undirected
2334090014	audifonos	Undirected
2334090014	audifonos	Undirected
298269475	audio	Undirected
3301834204	audios	Undirected
603223850	audífonos	Undirected
2861996363	audífonos	Undirected
356396662	auehuae	Undirected
2910233727	aug	Undirected
356396662	aula	Undirected
2249400512	aunque	Undirected
1330504478	aurora	Undirected
590135532	aus	Undirected
177335863	ausencia	Undirected
1232362165	ausencias	Undirected
318810740	ausente	Undirected
19057251	australia	Undirected
148828513	autentica	Undirected
1075267482	auto	Undirected
729038346467545089	autobús	Undirected
3933570315	autocorrector	Undirected
2808563152	autocorrector	Undirected
396117650	autoestima	Undirected
729038346467545089	autoestima	Undirected
284854817	autopista	Undirected
151728299	autoridad	Undirected
274583629	autoridad	Undirected
274583629	autoridad	Undirected
1110501908	autorización	Undirected
123422195	autógrafo	Undirected
1151980076	auxilio	Undirected
288966869	auxilio	Undirected
2324616624	ava	Undirected
396117650	avalanche	Undirected
100109429	avance	Undirected
388012768	avatar	Undirected
388012768	avatar	Undirected
