index,Follower,Target
7529081,1505454,18449
65044970,1449661,241768
65996271,1510815,53914
54105178,221302,35925
19627997,505923,4013837
47794893,13911,4107
69543498,2090196,91696
55527721,293600,47744
7494595,232610,8764431
23621577,5958848,766351
60895371,933289,628402
35669163,493642,12592
20794219,514018,3595990
16217450,508544,20256
3174514,803921,69324
47681188,58239,11294930
79786167,5458727,48042
73590308,3163704,7333
45289467,2175268,263413
71509565,2614505,2614461
45931863,132075,2958039
73424742,3115483,48042
57987866,584890,1720
19876073,2876103,504316
84464858,7987518,8107764
2441050,720815,3442162
21899536,4301256,8279388
65678223,1503631,604602
55127533,269360,54988
11123004,2926676,119217
44260064,399586,1858567
83832276,7562991,4193544
47059059,48042,6650531
11990767,484958,744269
59798383,722876,1070436
68615224,1875110,119478
81980040,6609943,6618449
14165497,245477,3530065
77586750,4411421,635947
17883328,43129,4713913
79018474,4973504,3428661
67452089,1710961,149747
80304862,5712182,928663
52838558,134787,3240593
26605963,59072,18304
7774696,70253,153974
85203943,8638861,6740657
85098358,8540006,399586
85197102,8632118,119446
13085782,936706,2275944
1734767,493665,3679680
34518841,5441443,9283107
19874861,665613,46006
22219769,3022743,9081054
34010795,4321910,1298337
44945339,46396,2056366
12968713,2935546,1522399
40770133,1237399,15274
27140677,217798,4676687
65644669,1502842,107201
19315818,4211936,1005030
72925859,3015458,2078325
20575892,888502,591974
12735504,722497,65342
16358365,1856703,1422035
34359607,6709867,154003
44995795,6618475,6601627
70382978,2298648,2298644
82117651,6635232,216481
3310358,1130045,1343798
29628898,3417,1510893
53502840,196167,72413
30331815,81868,5946680
57039867,450496,151885
30318744,81868,10711643
2482408,840766,4912409
60792329,925528,1436848
50025949,40420,151628
75225613,3548498,245477
45524310,2323,546572
23946260,485008,8865545
74321295,3353307,3434754
23859781,5975225,1528003
5540020,1351655,1865172
54547791,242709,91789
72426249,2882596,2882571
63210119,1219272,685774
10489470,129090,18241
18278556,274325,10219316
58101410,596765,867083
44275459,445062,1784110
54804229,259143,217659
35184453,488680,21240
73091245,3061976,66333
11625131,774724,9758774
83943971,7640495,7923547
43582990,71968,6815311
1023167,166146,659335
15246754,2942537,1914949
4799824,503572,404466
27002395,251580,2695579
55092864,268552,56382
15124744,130073,226963
5145696,1123276,7350846
973890,534476,8892228
1725960,134967,1576453
60386612,836265,797152
40500517,37562,2339465
57226578,475785,36482
21899074,5423222,5868270
28664795,1693,6532439
38760660,537352,2968231
84600846,8094009,8083063
25265493,619114,913387
6653871,412108,2989617
59810910,723571,445134
82559939,6789727,1068372
31261422,3345559,10756662
84529950,8028965,8023945
15384859,518891,8765167
32497020,1485749,47336
60711643,914693,16496
80451861,5761022,296056
11224149,2927510,12098
74037567,3290639,385294
31407544,433285,1318782
59532660,676582,242186
15200975,1617114,10019992
71101614,2472369,208407
39892177,234702,6645454
15803503,25659,48097
9810275,2687857,297139
4406090,859064,12098
40909185,1314077,1171915
56371540,419099,1629776
22201146,251162,5337436
50040595,41155,943352
46511090,266538,1628856
2263311,1036178,8838700
27613118,44064,4863420
7229603,2188822,8787306
14142917,3519117,723091
39299428,263530,1168984
58677477,625083,159855
72775091,2973113,194943
74959347,3456275,45484
2772922,852213,128398
21983021,239847,9842686
79736147,5425823,6623784
65618406,1502339,1237399
10140360,491042,32363
29868553,89068,8804500
4408291,492246,721100
33121825,142757,6533558
55014402,266535,119477
22410584,252731,2020595
31482879,196241,3004628
667954,293761,2776431
10901148,2882329,4381
71507131,2613800,208149
81017543,6114831,5994113
12502186,20793,4124905
61482470,997320,91789
46778958,48915,3105333
58504203,619774,292862
37105104,264193,7560887
6638468,264760,68264
23177553,513454,10519090
14704846,471383,7178296
2294887,83779,3955841
14573976,1942279,98291
81515268,6526354,79647
73921593,3259589,3174444
51904673,91632,3493
44764149,3070693,3357722
37002028,2311421,3000084
16346227,511323,454063
43439349,118242,629619
72985653,3032873,207889
36058551,2531532,5879890
5470578,484625,553213
73157375,3074606,7684090
56054353,397284,386108
46267690,26849,405499
30254277,6898483,5860206
41858523,20455,1288858
8745055,869558,1221110
80208879,5653998,2778492
37480647,209685,36734
51530861,76298,2041453
8388139,658232,2399724
31197632,47371,669480
602315,211087,20112
20624293,5391236,38253
74937416,3444371,45484
41402941,56077,418586
66130174,1514542,2558988
68952065,1950837,47344
32603424,620530,1291637
82334397,6719964,195362
48076786,35919,1331402
21600214,503813,8774252
24647963,212830,48060
68519617,1853383,53983
51169919,64580,114408
58828376,629215,92173
54669569,251205,429226
64489427,1361225,195220
18687745,4849744,8925544
8393773,648247,8797795
75880424,3903671,3438061
77924534,4505297,5994113
76570072,4166043,217846
46676432,1377203,4415035
26700931,396038,2098207
21196624,461144,3478550
20578934,508470,6645991
9579948,578865,2647470
40044258,16026,4192210
42829758,55567,4189233
74624460,3386705,4413797
4056207,7051,8766523
14656648,3898761,5063294
36438226,502756,5581118
15305769,3132253,4002368
1181497,153016,610329
57213397,471373,280514
58060627,593171,106180
48616728,6794,92173
61056475,940460,188665
42163015,16013,935279
35559305,1115557,8765965
60063521,747423,5372
8984256,2520564,1090717
35889773,496469,2717881
76829907,4193739,667431
9074446,262733,2103659
7541060,35619,790750
43950519,671997,446296
11366416,874216,8860628
19589239,578174,3086148
7603552,2275137,7787528
42292144,269788,1044413
78810677,4883741,4882463
27607316,44064,1218955
5415301,849262,8764578
36322099,501525,102408
67253289,1680520,621465
26230356,44072,3896858
12539317,495530,4386404
23720674,5968566,6645991
11169144,131109,113379
26369915,1424,399933
12371403,858447,920052
13024899,2531402,3663157
23267692,5827857,187028
58294136,613601,96853
23747553,1564383,94160
49879579,36403,4796916
80670320,5885365,4370847
84145943,7754528,2784164
62328869,1096521,432929
23180387,4302324,8762961
83375231,7226898,4330274
40737086,194582,205836
17554577,2945317,1132360
76502282,4143431,3403
9151271,61088,242364
32392306,72413,218067
21386553,10414875,17892
40000376,270113,6630327
1644614,198962,790542
20945217,374854,3026659
32634999,1073343,3389424
7756944,549512,4146933
52457799,116602,1582132
37065477,5043228,2050155
35478750,491551,4832890
9725862,2674901,2674984
7545133,148738,8763506
34209250,479205,8766685
25011016,45785,991440
74768079,3397311,11126
56993503,448481,67035
49621821,28203,21366
12835039,525665,29427
15153653,2781090,685623
59849519,727593,6952
11974567,545031,66306
24620680,212830,437482
23619667,3262266,8769233
16336937,2366355,8855466
39330821,47164,2117277
83796239,7533489,404282
43800493,3402,1849235
72382597,2871928,3364
59276007,657701,10183
61906768,1044474,220870
25293851,71555,1559714
15032904,507079,8829246
19630578,507070,8765356
82178509,6664642,6645991
27247495,1450,2992655
9193684,632890,5229420
31989436,1720,262932
11153585,1296650,282332
21642685,405908,6035526
64791076,1419774,444138
30878707,2878378,5599019
64582351,1377589,13911
59951986,735421,1042347
53187267,174477,148737
11040363,91696,217272
55263532,282243,600371
62780746,1171535,267705
40124282,56382,2292722
37860502,3438,11060286
59408420,670348,667832
34332488,282382,444160
65745561,1505383,59072
60582230,897675,2940982
2263294,1036178,1993257
36405591,2136,991427
60691262,910702,909116
28360139,35281,1930016
74301192,3351966,36767
73684411,3195795,89068
21291392,5534593,3390929
42902028,55567,2763766
66465549,1551675,854201
11085340,245598,753103
50143421,44032,621804
74538198,3383067,8528
56141730,402817,404377
41693131,72412,1935981
55754721,363889,105897
69053691,1963700,196241
64158664,1322008,89068
61148080,951518,46697
30072336,3493,248727
2714583,239226,161103
66152159,1515088,490609
2791812,1181873,5858601
72937845,3020698,503648
390965,194565,196157
17438081,23194,10168312
46911354,121011,97743
52861002,135618,143552
12962666,3264606,61856
24938904,15744,6609341
46257232,26849,3002220
23750098,1452961,5970057
59173092,653964,16013
52848942,134904,450979
28752184,1693,2872286
33156370,143639,4917805
29637529,3417,1805783
53973207,217884,47164
71110627,2472804,121193
73976704,3277644,11749
17189806,506748,8765746
6995276,644739,8764641
81456209,6514527,96328
16437557,4282899,561206
42327843,195998,653807
35588174,492729,7867619
35395093,2949592,1675994
46773716,48915,1502577
28469153,195371,2153580
10399825,668128,8764425
10694230,22209,658747
72749277,2966064,430609
16201864,3010990,220093
60447864,864420,18154
51854906,90030,7034
49285490,16824,266069
40601044,3364,8332703
14064363,3262388,526940
10919713,12486,61978
63344728,1231221,444266
62826013,1172605,54988
82605181,6806969,1693
47127577,54988,3252504
61912747,1045152,249248
65746547,1505417,33970
52193679,101439,4288170
22154395,1904136,628141
51482937,72298,46381
1335237,648339,579435
31712077,111800,1231632
59550547,677114,217798
40471119,37562,4191310
8050832,846093,4083
67036319,1640349,46381
9014794,2522550,8763523
51436258,71946,71863
18411912,1147472,8426613
15867863,4210055,10064989
77069781,4229331,56669
60277217,795825,1629776
79069389,4993461,40415
63449558,1239922,1239921
43861861,32171,7721837
42958038,3487,5885644
79104753,5011345,3364
17963737,464055,294240
75551598,3677155,7496
35350186,4602,7470053
63238319,1221880,369287
60805349,927021,876807
62136154,1070074,1970391
62748544,1168396,119477
19501069,4994176,9335163
32835975,406570,657313
31535394,3216997,9331045
6852831,79003,9405281
63604939,1287331,432929
1012153,548452,176509
79700214,5412961,645170
33356232,1105309,8762970
3478260,13269,8764434
56671246,437528,195220
41032743,47162,11161912
43821844,3402,5891148
61533162,1003334,395832
52219864,102408,2939963
37505079,83395,7587062
21368007,49620,85924
22848344,116660,9338140
13000576,18761,674540
29219670,54006,4627031
51968924,92186,1548140
5662863,4652,7290
12942538,1499381,640446
42829458,55567,6627983
74833743,3412788,527326
66383576,1537957,56684
40640448,3364,2982357
20376616,174681,9974087
9014745,2522469,9564935
48217516,648,44064
31878207,619608,3390444
74327256,3353506,269788
77691091,4416207,1490653
20389284,759824,8971139
4488997,422243,8762944
64556290,1374349,540039
80460848,5765480,20455
67742016,1772744,69009
58221085,604715,132335
7824002,837558,8764090
68193656,1846955,16242
27808520,48234,294005
14887142,279360,3693385
8290591,732721,248609
77384081,4364050,4343637
59374770,667717,72413
17214141,2380943,1462053
4915676,248575,1217478
24417239,444123,66191
36722119,264759,405005
30195192,3493,6561964
61479761,997125,780668
67087560,1649601,598471
78630755,4816982,3350661
78888535,4915565,96853
53740446,210572,40997
83775912,7517532,6587592
35461446,857300,21240
63492732,1258369,7735881
18360472,251680,8764410
67217036,1673367,43558
27755698,46381,654176
10728173,426155,1232938
76385213,4110419,606646
26260755,44072,47497
2155313,1015684,8765355
76467690,4134580,411343
23089205,2938620,16823
5092728,6148,9268627
12717434,3229480,2317951
68073978,1842213,1829792
56548983,432813,292862
22909728,214389,272299
82693087,6847119,6841952
75099190,3500619,635947
68898900,1942137,1291957
23548691,1314163,1437180
410435,185538,5478
72704833,2959396,2323
12836633,881366,896050
84494393,8002947,4330274
51287812,68681,5202
40103549,56382,8319461
59093086,649209,620530
32756930,72403,1199987
64445448,1355446,186361
5538431,1127718,8775024
73019108,3043246,46415
4208527,63516,33691
57057921,451027,2282556
66151628,1515081,1436848
14821645,2651147,8765656
32263266,71559,18010
80398577,5737783,262837
56623090,433394,207909
46938544,1506506,433262
70586982,2337410,3402
44259775,399586,3036520
47450353,621804,6687634
31177530,47371,10756177
36050829,2629484,3070693
51300096,68975,566414
14144622,3519205,155689
9334654,302561,29791
11250613,117730,2976767
80597839,5835427,3174444
1592417,113235,16720
19061487,4956670,641627
57362673,523290,195362
43722327,3402,4187102
34357913,479699,5875818
4597495,867028,52348
44926296,46396,528667
18763941,630809,4516511
19079113,4163997,4980714
19713685,699742,8778138
18549339,4837129,8763208
23925,13525,256627
50141250,44020,915070
5810752,234621,414139
29285413,3387280,3332599
50462893,48288,1507690
40549380,618837,6608213
61918110,1045758,3377137
48944512,12312,683307
71025489,2458250,46381
77022601,4218779,1693
19007306,4952960,10264724
58464807,619367,399586
11339226,691758,9740623
72122356,2794573,2521367
9110274,69961,2536415
25005990,45785,2206347
56108259,400206,399800
68227664,1847771,4018
25470684,47344,1846154
45741588,3178725,11240260
18170548,4799504,8874079
77529796,4409028,16070
51529337,76210,646127
55798855,375998,195362
32309933,2520283,618978
4874047,244112,1704565
9013617,149943,5860206
27405610,743909,3065138
10040576,2764405,18020
33590159,146434,8768900
74485464,3378618,444250
46700981,199681,2670144
27326448,16242,5479380
79307864,5148931,2041453
45239227,58317,1514748
76544272,4156364,2134773
22425809,950316,1443288
60997398,936067,1499546
72177082,2811705,216481
44285756,445062,604206
19957290,517109,8767549
46921441,36767,216951
31033626,2314637,10746986
57367298,523599,143989
79981879,5515688,1450
47822816,13911,2662290
17410792,4301667,8433436
61897642,1044362,443746
15950198,1519326,52348
72664920,2948504,4014648
33988341,3635698,5875818
31086559,628402,2811418
64048684,1314460,618671
27923421,16201,3565340
65519259,1500064,116558
32254729,71559,3017946
53936582,217613,1770127
51163017,64256,63291
47004692,48042,4171374
12340799,185828,3028387
67342386,1696480,165134
18172865,830926,8765322
47210889,54545,1041228
39590979,443998,1235696
61449132,993701,636467
7682676,300044,145201
9599685,2649475,8785654
80652753,5876370,3174444
42623844,4018,94892
44574645,1490653,3253448
68697355,1898757,55021
46741387,48915,622998
78438842,4710743,444452
80359157,5733162,133094
7766801,834365,8850163
50411913,47903,2960346
37394941,432742,13304
52658924,125769,7496
32171844,534,3673051
21057115,1142893,8834009
72829540,2992483,12890
23159655,1176142,3467648
18865962,96853,8764423
69115261,1976799,4573533
58082213,594324,594307
70802957,2392269,4114793
901671,454342,3002493
34432215,480596,30122
28247724,4672,56070
48777627,9451,1424
79420324,5243826,1349110
57280895,492445,6533558
81070974,6164843,5994113
77319535,4330124,8000160
15257653,2943057,8764991
12308618,780954,413016
39804984,296056,629646
9190728,63155,41433
38938343,107201,402618
77341599,4339992,8121005
40167662,56382,1499636
5254298,1804506,135935
44529250,54262,672310
7203088,861301,16281
8253552,488827,8869450
50998958,56915,48050
45831094,5711921,1781904
53418635,195493,1541275
26904815,121193,1505180
21182814,2048336,3316296
67158547,1663849,106743
31620048,1852310,1510663
57735438,558346,15744
16094616,4237771,8762946
83946237,7640891,7987832
82765231,6888165,3493
53473588,195944,549621
38563735,195362,934079
71703138,2662078,398124
64775811,1417159,61486
68638896,1883394,4652
19665642,506842,10183
41985939,65187,2883218
68502648,1852695,40415
